# file...... load_l671_freq.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... load 63
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,GFA_status,measured_frequency,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:53.660000 EST,FALSE,+60.0347979639,-2267.21408503,-786.740038725,+329.278177248,+2654.58064896,+1851.95397305,-1575.47539286
2000-01-01 00:00:53.670000 EST,FALSE,+60.0344675453,-2265.4750282,-791.736802972,+323.425895603,+2655.30005677,+1855.42321742,-1571.38930216
2000-01-01 00:00:53.680000 EST,FALSE,+60.0341423823,-2263.74173196,-796.681992841,+317.628018715,+2655.99986031,+1858.85039219,-1567.3347439
2000-01-01 00:00:53.690000 EST,FALSE,+60.0338223675,-2262.01426017,-801.576421733,+311.883764621,+2656.68052332,+1862.23624035,-1563.31135581
2000-01-01 00:00:53.700000 EST,FALSE,+60.0335073945,-2260.29267162,-806.420888191,+306.192363739,+2657.34249723,+1865.58148931,-1559.31877889
2000-01-01 00:00:53.710000 EST,FALSE,+60.0331973583,-2258.57702033,-811.216176094,+300.553058763,+2657.98622143,+1868.88685121,-1555.35665744
2000-01-01 00:00:53.720000 EST,FALSE,+60.0328921549,-2256.86735567,-815.963054936,+294.965104535,+2658.61212363,+1872.15302325,-1551.42463917
2000-01-01 00:00:53.730000 EST,FALSE,+60.0325916822,-2255.16372262,-820.662279985,+289.427767925,+2659.22062023,+1875.380688,-1547.52237522
2000-01-01 00:00:53.740000 EST,FALSE,+60.0322958394,-2253.46616208,-825.314592599,+283.940327698,+2659.81211649,+1878.5705137,-1543.6495203
2000-01-01 00:00:53.750000 EST,FALSE,+60.0320045278,-2251.77471085,-829.920720374,+278.502074439,+2660.38700708,+1881.72315457,-1539.80573268
2000-01-01 00:00:53.760000 EST,FALSE,+60.0317176503,-2250.08940204,-834.481377465,+273.112310308,+2660.94567619,+1884.83925108,-1535.99067426
2000-01-01 00:00:53.770000 EST,TRUE,+60.0314351119,-2177.88575582,-678.379478357,+402.653171283,+2554.63972322,+1704.01120143,-1554.94729997
2000-01-01 00:00:53.780000 EST,TRUE,+59.9414605522,-2190.43437518,-666.34880773,+422.195834886,+2558.86147543,+1699.73925386,-1572.43637617
2000-01-01 00:00:53.790000 EST,TRUE,+59.9270690453,-2211.67332094,-651.686350499,+449.435090386,+2568.73925416,+1697.5327045,-1599.23099902
2000-01-01 00:00:53.800000 EST,TRUE,+59.9099674996,-2231.21834544,-631.624858547,+480.880989058,+2575.02499544,+1689.79576594,-1627.1573864
2000-01-01 00:00:53.810000 EST,TRUE,+59.8909399935,-2240.37965434,-600.920934399,+516.639912755,+2568.64768928,+1667.6210253,-1650.84673797
2000-01-01 00:00:53.820000 EST,TRUE,+59.8684760242,-2241.08329882,-561.937803226,+555.66990114,+2552.05412921,+1634.03457053,-1670.91150446
2000-01-01 00:00:53.830000 EST,TRUE,+59.8434542099,-2242.46388158,-522.210465056,+595.956501159,+2535.52584013,+1600.14528073,-1692.00287974
2000-01-01 00:00:53.840000 EST,TRUE,+59.8188382031,-2250.57671222,-486.177318362,+636.577208343,+2525.61624213,+1572.80557292,-1717.46892764
2000-01-01 00:00:53.850000 EST,TRUE,+59.7966184674,-2263.61558569,-452.016729655,+678.204478364,+2520.1291056,+1549.52041761,-1746.55134662
2000-01-01 00:00:53.860000 EST,TRUE,+59.7762595633,-2275.56977626,-415.142211918,+721.915269673,+2512.4299549,+1523.32077887,-1776.02104294
2000-01-01 00:00:53.870000 EST,TRUE,+59.7559252686,-2282.71521294,-373.178424503,+767.997066142,+2498.58533987,+1490.30204625,-1803.65730136
2000-01-01 00:00:53.880000 EST,TRUE,+59.734590379,-2286.25294401,-327.437700387,+815.890995019,+2480.06710976,+1452.20616573,-1829.9178316
2000-01-01 00:00:53.890000 EST,TRUE,+59.7128182473,-2289.79308569,-280.658492192,+864.914419462,+2460.83540458,+1413.19665426,-1856.74804653
2000-01-01 00:00:53.900000 EST,TRUE,+59.6919138673,-2295.34588272,-234.205647108,+914.791665923,+2443.02136534,+1375.44340947,-1885.30533906
2000-01-01 00:00:53.910000 EST,TRUE,+59.6726505611,-2301.84124108,-187.404129888,+965.571621134,+2425.4931045,+1337.82678959,-1914.94569615
2000-01-01 00:00:53.920000 EST,TRUE,+59.6548160988,-2306.85125316,-138.910489888,+1017.26986057,+2405.77527448,+1297.98498264,-1944.12259422
2000-01-01 00:00:53.930000 EST,TRUE,+59.6377688963,-2309.08160994,-88.223618363,+1069.7144114,+2382.63182239,+1254.84960691,-1971.9094297
2000-01-01 00:00:53.940000 EST,TRUE,+59.6212078732,-2309.16015843,-35.938847036,+1122.670396,+2356.79458287,+1209.24760958,-1998.58675082
2000-01-01 00:00:53.950000 EST,TRUE,+59.6053996324,-2308.47853576,+17.0597211766,+1175.99111303,+2329.71774207,+1162.62683052,-2024.98377055
2000-01-01 00:00:53.960000 EST,TRUE,+59.5908219526,-2307.66517393,+70.3880679609,+1229.6048799,+2302.04962173,+1115.62449428,-2051.48052419
2000-01-01 00:00:53.970000 EST,TRUE,+59.5777098104,-2306.172212,+124.235189648,+1283.40378335,+2273.27776585,+1067.80676714,-2077.67188189
2000-01-01 00:00:53.980000 EST,TRUE,+59.5659385153,-2303.04647599,+178.902611967,+1337.20248468,+2242.52524858,+1018.44730747,-2102.84215887
2000-01-01 00:00:53.990000 EST,TRUE,+59.5552545124,-2297.85960656,+234.407721395,+1390.81129326,+2209.44656822,+967.323681588,-2126.61246334
2000-01-01 00:00:54.000000 EST,TRUE,+59.5455460456,-2290.91182642,+290.48235208,+1444.11854778,+2174.38919914,+914.815071798,-2149.12278788
2000-01-01 00:00:54.010000 EST,TRUE,+59.53689951,-2282.72727596,+346.826093068,+1497.0800917,+2137.89173645,+861.435790855,-2170.69865326
2000-01-01 00:00:54.020000 EST,TRUE,+59.5294545187,-2273.49368902,+403.296131795,+1549.63685395,+2100.16419296,+807.3995874,-2191.43795187
2000-01-01 00:00:54.030000 EST,TRUE,+59.5232458972,-2262.9676874,+459.887744805,+1601.66103694,+2061.02128917,+752.592438437,-2211.11684324
2000-01-01 00:00:54.040000 EST,TRUE,+59.5181785805,-2250.80068386,+516.601462456,+1652.9867957,+2020.19368101,+696.8461006,-2229.41954161
2000-01-01 00:00:54.050000 EST,TRUE,+59.5141203734,-2236.87271122,+573.359153266,+1703.48218774,+1977.62548477,+640.171454159,-2246.19826114
2000-01-01 00:00:54.060000 EST,TRUE,+59.5109958655,-2221.33081877,+630.025587209,+1753.08173855,+1933.4957296,+582.757295603,-2261.51783115
2000-01-01 00:00:54.070000 EST,TRUE,+59.5087978067,-2204.38113435,+686.474606647,+1801.75237271,+1888.02725957,+524.812474467,-2275.50032808
2000-01-01 00:00:54.080000 EST,TRUE,+59.5075305414,-2186.07008423,+742.671703081,+1849.36954962,+1841.56919278,+466.433633339,-2288.12311344
2000-01-01 00:00:54.090000 EST,TRUE,+59.5071898597,-2166.35628587,+798.449243741,+1895.96991828,+1793.59443596,+407.660357165,-2299.35657685
2000-01-01 00:00:54.100000 EST,TRUE,+59.5076325514,-2145.11897947,+853.800025018,+1941.3775161,+1744.30677282,+348.485039018,-2309.04006621
2000-01-01 00:00:54.110000 EST,TRUE,+59.5087972044,-2122.3549521,+908.649232882,+1985.51796579,+1693.74549762,+288.972331984,-2317.1321789
2000-01-01 00:00:54.120000 EST,TRUE,+59.5106162447,-2098.14966378,+962.918628693,+2028.35152961,+1642.02204638,+229.232132245,-2323.66942502
2000-01-01 00:00:54.130000 EST,TRUE,+59.5130462025,-2072.59912058,+1016.53865054,+2069.85055145,+1589.25322139,+169.371740574,-2328.70187979
2000-01-01 00:00:54.140000 EST,TRUE,+59.5160465495,-2045.74760917,+1069.44861475,+2109.97402558,+1535.51186571,+109.466208745,-2332.2374359
2000-01-01 00:00:54.150000 EST,TRUE,+59.5195628521,-2017.59292854,+1121.59024826,+2148.66470852,+1480.83354632,+49.5666165653,-2334.24346274
2000-01-01 00:00:54.160000 EST,TRUE,+59.5235283759,-1988.13436866,+1172.90518613,+2185.8669892,+1425.25528117,-10.2749799994,-2334.68870374
2000-01-01 00:00:54.170000 EST,TRUE,+59.5278773547,-1957.40748137,+1223.33807041,+2221.54362308,+1368.84164234,-69.991883327,-2333.57594493
2000-01-01 00:00:54.180000 EST,TRUE,+59.5325551061,-1925.47824712,+1272.84008725,+2255.67606667,+1311.67866081,-129.508700074,-2330.93845378
2000-01-01 00:00:54.190000 EST,TRUE,+59.5375170517,-1892.41362921,+1321.36820441,+2288.25169373,+1253.85087933,-188.754604149,-2326.81319716
2000-01-01 00:00:54.200000 EST,TRUE,+59.5427210748,-1858.26162518,+1368.88165479,+2319.25277644,+1195.42701149,-247.669632382,-2321.22128385
2000-01-01 00:00:54.210000 EST,TRUE,+59.5481221913,-1823.05557993,+1415.34021835,+2348.65689267,+1136.4639875,-306.201110636,-2314.17103004
2000-01-01 00:00:54.220000 EST,TRUE,+59.5536737762,-1786.83143787,+1460.706053,+2376.44545563,+1077.01975156,-364.297141061,-2305.67431208
2000-01-01 00:00:54.230000 EST,TRUE,+59.5593324571,-1749.63845448,+1504.94654069,+2402.61033668,+1017.1604961,-421.904095922,-2295.75752674
2000-01-01 00:00:54.240000 EST,TRUE,+59.5650613266,-1711.53559105,+1548.034866,+2427.15279603,+956.957543971,-478.968852748,-2284.45863097
2000-01-01 00:00:54.250000 EST,TRUE,+59.5708291669,-1672.58094231,+1589.94797326,+2450.07747802,+896.479813231,-535.441974361,-2271.81669038
2000-01-01 00:00:54.260000 EST,TRUE,+59.576607577,-1632.82554308,+1630.66434136,+2471.38807096,+835.789808717,-591.278652669,-2257.8652718
2000-01-01 00:00:54.270000 EST,TRUE,+59.5823691786,-1592.31556402,+1670.16377648,+2491.08801477,+774.945402878,-646.437492439,-2242.63431747
2000-01-01 00:00:54.280000 EST,FALSE,+59.5880881538,-1721.212638,+1706.38788999,+2549.70885935,+875.419066164,-606.887584646,-2379.58825773
2000-01-01 00:00:54.290000 EST,FALSE,+59.6792310902,-1674.26553733,+1720.96231392,+2544.47756937,+826.050145166,-642.564091073,-2345.96064236
2000-01-01 00:00:54.300000 EST,FALSE,+59.6954690892,-1629.64092549,+1726.40647513,+2532.0282941,+784.171781969,-668.834757261,-2309.65394965
2000-01-01 00:00:54.310000 EST,FALSE,+59.7154519894,-1610.50469007,+1737.99053294,+2534.99548461,+760.305264641,-688.529827705,-2298.91418086
2000-01-01 00:00:54.320000 EST,FALSE,+59.7425810231,-1612.89327709,+1756.68329268,+2552.61209689,+750.570207257,-704.423271976,-2310.73321781
2000-01-01 00:00:54.330000 EST,FALSE,+59.7749383522,-1617.33309513,+1774.89954558,+2570.58113383,+742.940714176,-718.897592227,-2324.09965373
2000-01-01 00:00:54.340000 EST,FALSE,+59.8071063399,-1609.79424275,+1786.22717309,+2577.71924111,+729.238314476,-732.831669475,-2323.37356264
2000-01-01 00:00:54.350000 EST,FALSE,+59.8354257964,-1592.19929176,+1790.91226593,+2575.01671916,+710.93914186,-745.534078525,-2310.37775392
2000-01-01 00:00:54.360000 EST,FALSE,+59.8603929108,-1575.92807537,+1793.70657591,+2571.16946071,+694.970129521,-755.879550582,-2297.57142112
2000-01-01 00:00:54.370000 EST,FALSE,+59.8849078673,-1569.05471862,+1798.31453414,+2572.59598679,+686.067167201,-763.376606766,-2293.94927439
2000-01-01 00:00:54.380000 EST,FALSE,+59.9110292719,-1570.31704473,+1804.389932,+2578.48668745,+683.362696715,-768.313110784,-2298.21916759
2000-01-01 00:00:54.390000 EST,FALSE,+59.938328889,-1573.08301508,+1809.09110662,+2583.74849275,+682.849151074,-771.274261329,-2303.0949796
2000-01-01 00:00:54.400000 EST,FALSE,+59.9649326778,-1572.78208601,+1810.44201086,+2584.85025739,+681.76670324,-772.649442415,-2303.54453644
2000-01-01 00:00:54.410000 EST,FALSE,+59.9895240304,-1570.2138581,+1808.90204032,+2582.51092502,+680.524534314,-772.474572514,-2300.50708783
2000-01-01 00:00:54.420000 EST,FALSE,+60.0122116845,-1569.12933479,+1806.28686911,+2579.80097434,+681.264925796,-770.606760636,-2298.21308806
2000-01-01 00:00:54.430000 EST,FALSE,+60.0339016791,-1571.96417202,+1803.8007123,+2578.73309105,+685.360537556,-766.977151636,-2299.42188849
2000-01-01 00:00:54.440000 EST,FALSE,+60.0551840795,-1578.02902627,+1801.20004326,+2578.82257504,+692.356937634,-761.694707882,-2303.40340633
2000-01-01 00:00:54.450000 EST,FALSE,+60.0758434137,-1585.00636066,+1797.49892392,+2578.29260777,+700.843863429,-754.971380076,-2307.61484035
2000-01-01 00:00:54.460000 EST,FALSE,+60.0952454478,-1591.42983505,+1792.11469122,+2576.05235781,+709.904760261,-746.97971479,-2310.4677601
2000-01-01 00:00:54.470000 EST,FALSE,+60.1129879649,-1597.66093389,+1785.2980665,+2572.46110815,+719.69814591,-737.7754351,-2312.40854711
2000-01-01 00:00:54.480000 EST,FALSE,+60.1291550689,-1604.95940201,+1777.68649664,+2568.57317777,+730.920259247,-727.336900102,-2314.87299641
2000-01-01 00:00:54.490000 EST,FALSE,+60.1440770832,-1614.04215121,+1769.65230756,+2564.99721863,+743.956383274,-715.661228927,-2318.68388426
2000-01-01 00:00:54.500000 EST,FALSE,+60.157956831,-1624.55639056,+1761.08759971,+2561.49829961,+758.561004771,-702.820101292,-2323.47632804
2000-01-01 00:00:54.510000 EST,FALSE,+60.1707304475,-1635.65867009,+1751.68078922,+2557.4674287,+774.192509264,-688.934251748,-2328.34842757
2000-01-01 00:00:54.520000 EST,FALSE,+60.1822152721,-1646.85603663,+1741.28440435,+2552.57695894,+790.513643896,-674.106035772,-2332.79046488
2000-01-01 00:00:54.530000 EST,FALSE,+60.1923257575,-1658.28652965,+1730.01908559,+2546.98485133,+807.56642164,-658.380143083,-2336.98608037
2000-01-01 00:00:54.540000 EST,FALSE,+60.2011447385,-1670.35875154,+1718.10608177,+2541.04593035,+825.561943303,-641.763624453,-2341.40938122
2000-01-01 00:00:54.550000 EST,FALSE,+60.2088308071,-1683.26100971,+1705.66351939,+2534.93774078,+844.58373008,-624.275051949,-2346.28774324
2000-01-01 00:00:54.560000 EST,FALSE,+60.2154924188,-1696.81378653,+1692.6584855,+2528.55866356,+864.492849884,-605.971218715,-2351.44667278
2000-01-01 00:00:54.570000 EST,FALSE,+60.221149249,-1710.69418657,+1679.00725802,+2521.70457939,+885.060452336,-586.931019833,-2356.5587929
2000-01-01 00:00:54.580000 EST,FALSE,+60.2257880303,-1724.72259772,+1664.68712279,+2514.28178785,+906.144020583,-567.220327121,-2361.45420007
2000-01-01 00:00:54.590000 EST,FALSE,+60.2294340359,-1738.93869457,+1649.75723414,+2506.35660145,+927.737909864,-546.874779084,-2366.19861037
2000-01-01 00:00:54.600000 EST,FALSE,+60.2321694137,-1753.46189573,+1634.29993231,+2498.04834257,+949.889402835,-525.913062166,-2370.94026048
2000-01-01 00:00:54.610000 EST,FALSE,+60.2340975601,-1768.32414212,+1618.36048755,+2489.40901246,+972.59376434,-504.361864985,-2375.73119649
2000-01-01 00:00:54.620000 EST,FALSE,+60.2353007332,-1783.4316777,+1601.93910439,+2480.40035352,+995.767729159,-482.266767,-2380.48916991
2000-01-01 00:00:54.630000 EST,FALSE,+60.2358298317,-1798.65161574,+1585.02491404,+2470.95836061,+1019.30258798,-459.68183624,-2385.09148328
2000-01-01 00:00:54.640000 EST,FALSE,+60.2357252045,-1813.90932316,+1567.62806898,+2461.06103053,+1043.12657399,-436.652407522,-2389.4776591
2000-01-01 00:00:54.650000 EST,FALSE,+60.2350401092,-1829.2068051,+1549.78226839,+2450.73837785,+1067.21817739,-413.208656929,-2393.66715061
2000-01-01 00:00:54.660000 EST,FALSE,+60.2338447564,-1844.56908849,+1531.5254536,+2440.03384124,+1091.57250601,-389.373616914,-2397.70204025
2000-01-01 00:00:54.670000 EST,FALSE,+60.2322127842,-1859.98756888,+1512.88307929,+2428.96638721,+1116.16414097,-365.174941422,-2401.58822908
2000-01-01 00:00:54.680000 EST,FALSE,+60.23020708,-1875.41159607,+1493.86784018,+2417.52662234,+1140.94064391,-340.648640873,-2405.28775158
2000-01-01 00:00:54.690000 EST,FALSE,+60.2278774024,-1890.7814882,+1474.49048415,+2405.69971955,+1165.84371493,-315.833185435,-2408.75355598
2000-01-01 00:00:54.700000 EST,FALSE,+60.2252680917,-1906.06129646,+1454.7683825,+2393.48647125,+1190.83113552,-290.76171113,-2411.96299851
2000-01-01 00:00:54.710000 EST,FALSE,+60.2224257622,-1921.24218165,+1434.72508191,+2380.90440768,+1215.87960584,-265.460022229,-2414.92066448
2000-01-01 00:00:54.720000 EST,FALSE,+60.2193999741,-1936.32204358,+1414.3843623,+2367.9742143,+1240.971359,-239.950888602,-2417.63725334
2000-01-01 00:00:54.730000 EST,FALSE,+60.216238261,-1951.28652481,+1393.76594857,+2354.70805049,+1266.08112914,-214.259179226,-2420.11048178
2000-01-01 00:00:54.740000 EST,FALSE,+60.2129815283,-1966.10786107,+1372.88606361,+2341.10947886,+1291.1749959,-188.412904903,-2422.32431448
2000-01-01 00:00:54.750000 EST,FALSE,+60.2096637354,-1980.75728242,+1351.76061185,+2327.18138851,+1316.21870432,-162.440215879,-2424.26161575
2000-01-01 00:00:54.760000 EST,FALSE,+60.2063148313,-1995.21586543,+1330.40724132,+2312.9323581,+1341.18526208,-136.366124356,-2425.91487731
2000-01-01 00:00:54.770000 EST,FALSE,+60.2029633631,-2009.47458086,+1308.84486152,+2298.37629139,+1366.05517936,-110.212050902,-2427.28603328
2000-01-01 00:00:54.780000 EST,FALSE,+60.1996365717,-2023.52664732,+1287.09195511,+2283.5277375,+1390.81120352,-83.9979264429,-2428.37879015
2000-01-01 00:00:54.790000 EST,FALSE,+60.1963587011,-2037.36123646,+1265.16561893,+2268.39837945,+1415.4337909,-57.7443098713,-2429.19251783
2000-01-01 00:00:54.800000 EST,FALSE,+60.1931496299,-2050.96368937,+1243.0818254,+2252.99732004,+1439.90116164,-31.4725231775,-2429.72256597
2000-01-01 00:00:54.810000 EST,FALSE,+60.1900250877,-2064.32012236,+1220.85636343,+2237.33384886,+1464.19247174,-5.20332050611,-2429.96485437
2000-01-01 00:00:54.820000 EST,FALSE,+60.186997823,-2077.42090565,+1198.50518193,+2221.41922055,+1488.29039036,+21.0444460627,-2429.9191593
2000-01-01 00:00:54.830000 EST,FALSE,+60.1840786206,-2090.2602473,+1176.0441755,+2205.26630146,+1512.18085586,+47.2538202949,-2429.58863942
2000-01-01 00:00:54.840000 EST,FALSE,+60.1812763838,-2102.83336161,+1153.48876838,+2188.88799876,+1535.8510276,+73.4087739857,-2428.97709517
2000-01-01 00:00:54.850000 EST,FALSE,+60.1785976661,-2115.13440001,+1130.85370961,+2172.29618323,+1559.28774942,+99.4934103086,-2428.08701146
2000-01-01 00:00:54.860000 EST,FALSE,+60.176046403,-2127.15677545,+1108.1532403,+2155.50196624,+1582.47771441,+125.491964956,-2426.91993151
2000-01-01 00:00:54.870000 EST,FALSE,+60.1736241567,-2138.89477895,+1085.40125603,+2138.5165286,+1605.40865456,+151.389422756,-2425.4779866
2000-01-01 00:00:54.880000 EST,FALSE,+60.1713306971,-2150.34465426,+1062.61135692,+2121.35162803,+1628.0701514,+177.171979173,-2423.76488661
2000-01-01 00:00:54.890000 EST,FALSE,+60.1691644473,-2161.50429263,+1039.79676691,+2104.01939852,+1650.45342346,+202.826966531,-2421.78560827
2000-01-01 00:00:54.900000 EST,FALSE,+60.1671226132,-2172.37219074,+1016.97025088,+2086.53182508,+1672.55053734,+228.342433837,-2419.54542021
2000-01-01 00:00:54.910000 EST,FALSE,+60.1652011387,-2182.94678338,+994.144105496,+2068.9004412,+1694.35388001,+253.706837486,-2417.04927968
2000-01-01 00:00:54.920000 EST,FALSE,+60.1633947384,-2193.22659862,+971.330198401,+2051.13642559,+1715.8562548,+278.909078001,-2414.30199171
2000-01-01 00:00:54.930000 EST,FALSE,+60.1616971108,-2203.21081862,+948.539994461,+2033.25086661,+1737.05130102,+303.938740059,-2411.30872653
2000-01-01 00:00:54.940000 EST,FALSE,+60.1601012379,-2212.89959194,+925.78454695,+2015.25489058,+1757.93373465,+328.78624658,-2408.07529707
2000-01-01 00:00:54.950000 EST,FALSE,+60.158599622,-2222.29386076,+903.074478376,+1997.15956896,+1778.4992137,+353.44279291,-2404.60799549
2000-01-01 00:00:54.960000 EST,FALSE,+60.1571844017,-2231.39497012,+880.419978139,+1978.97574347,+1798.74402568,+377.900162639,-2400.91324168
2000-01-01 00:00:54.970000 EST,FALSE,+60.1558474085,-2240.20444227,+857.8308168,+1960.71393748,+1818.66489707,+402.150606783,-2396.99738834
2000-01-01 00:00:54.980000 EST,FALSE,+60.1545802474,-2248.72403923,+835.316358351,+1942.38439186,+1838.25902987,+426.186861074,-2392.86678381
2000-01-01 00:00:54.990000 EST,FALSE,+60.1533744342,-2256.95594384,+812.885559794,+1923.99714361,+1857.5242368,+450.002230883,-2388.52793556
2000-01-01 00:00:55.000000 EST,FALSE,+60.152221548,-2264.90283588,+790.546965595,+1905.56205447,+1876.45899686,+473.590631228,-2383.98757724
2000-01-01 00:00:55.010000 EST,FALSE,+60.1511133499,-2272.56780121,+768.308710077,+1887.08877235,+1895.06237665,+496.94654042,-2379.25258874
2000-01-01 00:00:55.020000 EST,FALSE,+60.1500418538,-2279.95417984,+746.178529975,+1868.58667443,+1913.33389976,+520.064916075,-2374.32986656
2000-01-01 00:00:55.030000 EST,FALSE,+60.1489993701,-2287.06548313,+724.16377845,+1850.06484183,+1931.27346988,+542.941142529,-2369.22625704
2000-01-01 00:00:55.040000 EST,FALSE,+60.1479785559,-2293.90541089,+702.271432056,+1831.5320728,+1948.88137542,+565.571031629,-2363.94857585
2000-01-01 00:00:55.050000 EST,FALSE,+60.1469724763,-2300.47790173,+680.508091852,+1812.99690608,+1966.158323,+587.95084503,-2358.50365474
2000-01-01 00:00:55.060000 EST,FALSE,+60.1459746647,-2306.78714162,+658.879985844,+1794.46762727,+1983.105438,+610.077295164,-2352.89835124
2000-01-01 00:00:55.070000 EST,FALSE,+60.1449791636,-2312.8375161,+637.392978015,+1775.95225509,+1999.72421805,+631.947513938,-2347.13951083
2000-01-01 00:00:55.080000 EST,FALSE,+60.1439805447,-2318.63354704,+616.052581546,+1757.4585253,+2016.01647305,+653.5590103,-2341.23391729
2000-01-01 00:00:55.090000 EST,FALSE,+60.1429739159,-2324.17985778,+594.863970835,+1738.99388517,+2031.98428794,+674.909642371,-2335.18826772
2000-01-01 00:00:55.100000 EST,FALSE,+60.1419549275,-2329.48117234,+573.831989045,+1720.56550033,+2047.63001456,+695.997609883,-2329.00917637
2000-01-01 00:00:55.110000 EST,FALSE,+60.1409197791,-2334.54232398,+552.961153213,+1702.18026363,+2062.9562718,+716.821452993,-2322.70318556
2000-01-01 00:00:55.120000 EST,FALSE,+60.1398652215,-2339.36824777,+532.255661565,+1683.84479856,+2077.96593295,+737.380041988,-2316.27676311
2000-01-01 00:00:55.130000 EST,FALSE,+60.13878855,-2343.96395482,+511.719403654,+1665.56545727,+2092.66209703,+757.672555471,-2309.73628488
2000-01-01 00:00:55.140000 EST,FALSE,+60.1376875881,-2348.33450366,+491.355972435,+1647.34831867,+2107.04805778,+777.698455621,-2303.08801538
2000-01-01 00:00:55.150000 EST,FALSE,+60.136560665,-2352.48498275,+471.168674831,+1629.19919033,+2121.12728192,+797.457470283,-2296.33809785
2000-01-01 00:00:55.160000 EST,FALSE,+60.1354065927,-2356.42050513,+451.160540053,+1611.12361424,+2134.9033981,+816.949582446,-2289.49255408
2000-01-01 00:00:55.170000 EST,FALSE,+60.1342246418,-2360.14620556,+431.334327389,+1593.1268729,+2148.38018833,+836.175021898,-2282.55728616
2000-01-01 00:00:55.180000 EST,FALSE,+60.1330145151,-2363.6672319,+411.692534763,+1575.21399378,+2161.5615747,+855.13425313,-2275.53807352
2000-01-01 00:00:55.190000 EST,FALSE,+60.1317763175,-2366.98873106,+392.23740883,+1557.38975261,+2174.45160122,+873.82795949,-2268.44056559
2000-01-01 00:00:55.200000 EST,FALSE,+60.1305105234,-2370.11583482,+372.970955345,+1539.65867677,+2187.05441574,+892.25702701,-2261.27027471
2000-01-01 00:00:55.210000 EST,FALSE,+60.1292179422,-2373.0536504,+353.894948734,+1522.02505016,+2199.37425599,+910.422531142,-2254.03257266
2000-01-01 00:00:55.220000 EST,FALSE,+60.127899684,-2375.80725512,+335.0109407,+1504.49291921,+2211.41543959,+928.32572664,-2246.7326906
2000-01-01 00:00:55.230000 EST,FALSE,+60.126557126,-2378.3816922,+316.320268244,+1487.0660989,+2223.182355,+945.96803798,-2239.37571958
2000-01-01 00:00:55.240000 EST,FALSE,+60.1251918793,-2380.78196449,+297.824062499,+1469.74817834,+2234.67945098,+963.35104873,-2231.96660966
2000-01-01 00:00:55.250000 EST,FALSE,+60.1238057554,-2383.01302683,+279.523257564,+1452.5425262,+2245.91122493,+980.476489695,-2224.5101677
2000-01-01 00:00:55.260000 EST,FALSE,+60.1224007326,-2385.07977899,+261.418599642,+1435.45229596,+2256.88221167,+997.346227531,-2217.01105582
2000-01-01 00:00:55.270000 EST,FALSE,+60.1209789242,-2386.98706035,+243.510655399,+1418.480432,+2267.59697415,+1013.96225466,-2209.47379112
2000-01-01 00:00:55.280000 EST,FALSE,+60.1195425476,-2388.73964655,+225.799819954,+1401.62967571,+2278.06009581,+1030.32668052,-2201.90274676
2000-01-01 00:00:55.290000 EST,FALSE,+60.1180938956,-2390.3422462,+208.286324528,+1384.90257164,+2288.2761735,+1046.44172321,-2194.30215319
2000-01-01 00:00:55.300000 EST,FALSE,+60.1166353089,-2391.79949742,+190.970244219,+1368.30147368,+2298.24981002,+1062.30970089,-2186.67609909
2000-01-01 00:00:55.310000 EST,FALSE,+60.1151691507,-2393.11596402,+173.85150579,+1351.82855071,+2307.98560668,+1077.93302306,-2179.028532
2000-01-01 00:00:55.320000 EST,FALSE,+60.1136977826,-2394.29613215,+156.929895299,+1335.4857928,+2317.48815634,+1093.31418214,-2171.36325924
2000-01-01 00:00:55.330000 EST,FALSE,+60.1122235425,-2395.34440774,+140.205065256,+1319.27501705,+2326.76203732,+1108.45574595,-2163.68394953
2000-01-01 00:00:55.340000 EST,FALSE,+60.1107487252,-2396.26511487,+123.67654166,+1303.19787379,+2335.81180822,+1123.36035074,-2155.99413496
2000-01-01 00:00:55.350000 EST,FALSE,+60.1092755642,-2397.06249419,+107.343730531,+1287.25585238,+2344.64200302,+1138.03069458,-2148.29721318
2000-01-01 00:00:55.360000 EST,FALSE,+60.1078062162,-2397.74070135,+91.2059246437,+1271.45028721,+2353.25712632,+1152.46953075,-2140.59644944
2000-01-01 00:00:55.370000 EST,FALSE,+60.1063427475,-2398.30380569,+75.2623099924,+1255.78236335,+2361.66164881,+1166.67966143,-2132.89497861
2000-01-01 00:00:55.380000 EST,FALSE,+60.1048871221,-2398.75578895,+59.5119719401,+1240.25312239,+2369.86000298,+1180.66393159,-2125.19580747
2000-01-01 00:00:55.390000 EST,FALSE,+60.1034411918,-2399.10054462,+43.9539013719,+1224.86346793,+2377.85657959,+1194.42522343,-2117.50181712
2000-01-01 00:00:55.400000 EST,FALSE,+60.1020066882,-2399.34187761,+28.5870002846,+1209.61417121,+2385.65572438,+1207.96645112,-2109.81576563
2000-01-01 00:00:55.410000 EST,FALSE,+60.1005852169,-2399.48350401,+13.4100874111,+1194.5058765,+2393.26173512,+1221.29055593,-2102.14029069
